sent,recieved,retransmitted,lost,time
6.77 GB,122.68 MB,1,213 Pkts,19 Pkts,1524188579692
6.77 GB,122.77 MB,1,213 Pkts,19 Pkts,1524188579692
6.77 GB,122.77 MB,1,213 Pkts,19 Pkts,1524188579692
6.77 GB,122.77 MB,1,213 Pkts,19 Pkts,1524188579692
6.77 GB,122.77 MB,1,213 Pkts,19 Pkts,1524188579692
6.77 GB,122.77 MB,1,213 Pkts,19 Pkts,1524188579692
6.77 GB,122.77 MB,1,213 Pkts,19 Pkts,1524188579692
6.78 GB,122.86 MB,1,213 Pkts,19 Pkts,1524188579692
6.78 GB,122.86 MB,1,213 Pkts,19 Pkts,1524188579692
6.78 GB,122.86 MB,1,213 Pkts,19 Pkts,1524188579692
6.78 GB,122.96 MB,1,213 Pkts,19 Pkts,1524188579692
6.78 GB,122.96 MB,1,213 Pkts,19 Pkts,1524188579692
6.78 GB,122.96 MB,1,213 Pkts,19 Pkts,1524188579692
6.78 GB,122.96 MB,1,213 Pkts,20 Pkts,1524188579692
6.78 GB,122.96 MB,1,213 Pkts,20 Pkts,1524188579692
6.78 GB,122.96 MB,1,213 Pkts,20 Pkts,1524188579692
6.79 GB,123.04 MB,1,217 Pkts,21 Pkts,1524188579692
6.79 GB,123.04 MB,1,217 Pkts,21 Pkts,1524188579692
6.79 GB,123.04 MB,1,217 Pkts,21 Pkts,1524188579692
6.79 GB,123.04 MB,1,219 Pkts,23 Pkts,1524188579692
6.79 GB,123.04 MB,1,219 Pkts,23 Pkts,1524188579692
6.79 GB,123.04 MB,1,219 Pkts,23 Pkts,1524188579692
6.79 GB,123.10 MB,1,219 Pkts,23 Pkts,1524188579692
6.79 GB,123.10 MB,1,219 Pkts,23 Pkts,1524188579692
6.79 GB,123.10 MB,1,219 Pkts,23 Pkts,1524188579692
6.80 GB,123.19 MB,1,219 Pkts,23 Pkts,1524188579692
6.80 GB,123.19 MB,1,219 Pkts,23 Pkts,1524188579692
6.80 GB,123.19 MB,1,219 Pkts,23 Pkts,1524188579692
6.80 GB,123.19 MB,1,219 Pkts,23 Pkts,1524188579692
6.80 GB,123.19 MB,1,219 Pkts,23 Pkts,1524188579692
6.80 GB,123.19 MB,1,219 Pkts,23 Pkts,1524188579692
6.80 GB,123.29 MB,1,219 Pkts,23 Pkts,1524188579692
6.80 GB,123.29 MB,1,219 Pkts,23 Pkts,1524188579692
6.80 GB,123.29 MB,1,219 Pkts,23 Pkts,1524188579692
6.80 GB,123.29 MB,1,219 Pkts,23 Pkts,1524188579692
6.80 GB,123.29 MB,1,219 Pkts,23 Pkts,1524188579692
6.80 GB,123.29 MB,1,219 Pkts,23 Pkts,1524188579692
6.81 GB,123.39 MB,1,219 Pkts,23 Pkts,1524188579692
6.81 GB,123.39 MB,1,219 Pkts,23 Pkts,1524188579692
6.81 GB,123.39 MB,1,219 Pkts,23 Pkts,1524188579692
6.81 GB,123.48 MB,1,219 Pkts,23 Pkts,1524188579692
6.81 GB,123.48 MB,1,219 Pkts,23 Pkts,1524188579692
6.81 GB,123.48 MB,1,219 Pkts,23 Pkts,1524188579692
6.81 GB,123.48 MB,1,219 Pkts,23 Pkts,1524188579692
6.81 GB,123.48 MB,1,219 Pkts,23 Pkts,1524188579692
6.81 GB,123.48 MB,1,219 Pkts,23 Pkts,1524188579692
6.82 GB,123.57 MB,1,219 Pkts,23 Pkts,1524188579692
6.82 GB,123.57 MB,1,219 Pkts,23 Pkts,1524188579692
6.82 GB,123.57 MB,1,219 Pkts,23 Pkts,1524188579692
6.82 GB,123.57 MB,1,219 Pkts,23 Pkts,1524188579692
6.82 GB,123.57 MB,1,219 Pkts,23 Pkts,1524188579692
6.82 GB,123.57 MB,1,219 Pkts,23 Pkts,1524188579692
6.83 GB,123.67 MB,1,219 Pkts,23 Pkts,1524188579692
6.83 GB,123.67 MB,1,219 Pkts,23 Pkts,1524188579692
6.83 GB,123.67 MB,1,219 Pkts,23 Pkts,1524188579692
6.83 GB,123.78 MB,1,219 Pkts,23 Pkts,1524188579692
6.83 GB,123.78 MB,1,219 Pkts,23 Pkts,1524188579692
6.83 GB,123.78 MB,1,219 Pkts,23 Pkts,1524188579692
6.83 GB,123.78 MB,1,219 Pkts,23 Pkts,1524188579692
6.83 GB,123.78 MB,1,219 Pkts,23 Pkts,1524188579692
6.83 GB,123.78 MB,1,219 Pkts,23 Pkts,1524188579692
6.84 GB,123.87 MB,1,219 Pkts,23 Pkts,1524188579692
6.84 GB,123.87 MB,1,219 Pkts,23 Pkts,1524188579692
6.84 GB,123.87 MB,1,219 Pkts,23 Pkts,1524188579692
6.84 GB,123.87 MB,1,219 Pkts,23 Pkts,1524188579692
6.84 GB,123.87 MB,1,219 Pkts,23 Pkts,1524188579692
6.84 GB,123.87 MB,1,219 Pkts,23 Pkts,1524188579692
6.84 GB,123.97 MB,1,219 Pkts,23 Pkts,1524188579692
6.84 GB,123.97 MB,1,219 Pkts,23 Pkts,1524188579692
6.84 GB,123.97 MB,1,219 Pkts,23 Pkts,1524188579692
6.85 GB,124.07 MB,1,219 Pkts,23 Pkts,1524188579692
6.85 GB,124.07 MB,1,219 Pkts,23 Pkts,1524188579692
6.85 GB,124.07 MB,1,219 Pkts,23 Pkts,1524188579692
6.85 GB,124.07 MB,1,219 Pkts,23 Pkts,1524188579692
6.85 GB,124.07 MB,1,219 Pkts,23 Pkts,1524188579692
6.85 GB,124.07 MB,1,219 Pkts,23 Pkts,1524188579692
6.86 GB,124.16 MB,1,219 Pkts,23 Pkts,1524188579692
6.86 GB,124.16 MB,1,219 Pkts,23 Pkts,1524188579692
6.86 GB,124.16 MB,1,219 Pkts,23 Pkts,1524188579692
6.86 GB,124.16 MB,1,219 Pkts,23 Pkts,1524188579692
6.86 GB,124.16 MB,1,219 Pkts,23 Pkts,1524188579692
6.86 GB,124.16 MB,1,219 Pkts,23 Pkts,1524188579692
6.86 GB,124.26 MB,1,219 Pkts,23 Pkts,1524188579692
6.86 GB,124.26 MB,1,219 Pkts,23 Pkts,1524188579692
6.86 GB,124.26 MB,1,219 Pkts,23 Pkts,1524188579692
6.87 GB,124.37 MB,1,220 Pkts,23 Pkts,1524188579692
6.87 GB,124.37 MB,1,220 Pkts,23 Pkts,1524188579692
6.87 GB,124.37 MB,1,220 Pkts,23 Pkts,1524188579692
6.87 GB,124.37 MB,1,220 Pkts,23 Pkts,1524188579692
6.87 GB,124.37 MB,1,220 Pkts,23 Pkts,1524188579692
6.87 GB,124.37 MB,1,220 Pkts,23 Pkts,1524188579692
6.88 GB,124.47 MB,1,220 Pkts,23 Pkts,1524188579692
6.88 GB,124.47 MB,1,220 Pkts,23 Pkts,1524188579692
6.88 GB,124.47 MB,1,220 Pkts,23 Pkts,1524188579692
6.88 GB,124.47 MB,1,220 Pkts,23 Pkts,1524188579692
6.88 GB,124.47 MB,1,220 Pkts,23 Pkts,1524188579692
6.88 GB,124.47 MB,1,220 Pkts,23 Pkts,1524188579692
6.88 GB,124.56 MB,1,220 Pkts,23 Pkts,1524188579692
6.88 GB,124.56 MB,1,220 Pkts,23 Pkts,1524188579692
6.88 GB,124.56 MB,1,220 Pkts,23 Pkts,1524188579692
6.89 GB,124.67 MB,1,220 Pkts,23 Pkts,1524188579692
6.89 GB,124.67 MB,1,220 Pkts,23 Pkts,1524188579692
6.89 GB,124.67 MB,1,220 Pkts,23 Pkts,1524188579692
6.89 GB,124.67 MB,1,220 Pkts,23 Pkts,1524188579692
6.89 GB,124.67 MB,1,220 Pkts,23 Pkts,1524188579692
6.89 GB,124.67 MB,1,220 Pkts,23 Pkts,1524188579692
6.89 GB,124.75 MB,1,220 Pkts,23 Pkts,1524188579692
6.89 GB,124.75 MB,1,220 Pkts,23 Pkts,1524188579692
6.89 GB,124.75 MB,1,220 Pkts,23 Pkts,1524188579692
6.90 GB,124.85 MB,1,220 Pkts,23 Pkts,1524188579692
6.90 GB,124.85 MB,1,220 Pkts,23 Pkts,1524188579692
6.90 GB,124.85 MB,1,220 Pkts,23 Pkts,1524188579692
6.90 GB,124.85 MB,1,220 Pkts,23 Pkts,1524188579692
6.90 GB,124.85 MB,1,220 Pkts,23 Pkts,1524188579692
6.90 GB,124.85 MB,1,220 Pkts,23 Pkts,1524188579692
6.90 GB,124.96 MB,1,220 Pkts,23 Pkts,1524188579692
6.90 GB,124.96 MB,1,220 Pkts,23 Pkts,1524188579692
6.90 GB,124.96 MB,1,220 Pkts,23 Pkts,1524188579692
6.90 GB,124.96 MB,1,220 Pkts,23 Pkts,1524188579692
6.90 GB,124.96 MB,1,220 Pkts,23 Pkts,1524188579692
6.90 GB,124.96 MB,1,220 Pkts,23 Pkts,1524188579692
6.91 GB,125.06 MB,1,220 Pkts,23 Pkts,1524188579692
6.91 GB,125.06 MB,1,220 Pkts,23 Pkts,1524188579692
6.91 GB,125.06 MB,1,220 Pkts,23 Pkts,1524188579692
6.91 GB,125.06 MB,1,220 Pkts,23 Pkts,1524188579692
6.91 GB,125.06 MB,1,220 Pkts,23 Pkts,1524188579692
6.91 GB,125.06 MB,1,220 Pkts,23 Pkts,1524188579692
6.92 GB,125.16 MB,1,220 Pkts,23 Pkts,1524188579692
6.92 GB,125.16 MB,1,220 Pkts,23 Pkts,1524188579692
6.92 GB,125.16 MB,1,220 Pkts,23 Pkts,1524188579692
6.92 GB,125.26 MB,1,220 Pkts,23 Pkts,1524188579692
6.92 GB,125.26 MB,1,220 Pkts,23 Pkts,1524188579692
6.92 GB,125.26 MB,1,220 Pkts,23 Pkts,1524188579692
6.92 GB,125.26 MB,1,220 Pkts,23 Pkts,1524188579692
6.92 GB,125.26 MB,1,220 Pkts,23 Pkts,1524188579692
6.92 GB,125.26 MB,1,220 Pkts,23 Pkts,1524188579692
6.93 GB,125.36 MB,1,220 Pkts,23 Pkts,1524188579692
6.93 GB,125.36 MB,1,220 Pkts,23 Pkts,1524188579692
6.93 GB,125.36 MB,1,220 Pkts,23 Pkts,1524188579692
6.93 GB,125.36 MB,1,221 Pkts,23 Pkts,1524188579692
6.93 GB,125.36 MB,1,221 Pkts,23 Pkts,1524188579692
6.93 GB,125.36 MB,1,221 Pkts,23 Pkts,1524188579692
6.94 GB,125.47 MB,1,221 Pkts,23 Pkts,1524188579692
6.94 GB,125.47 MB,1,221 Pkts,23 Pkts,1524188579692
6.94 GB,125.47 MB,1,221 Pkts,23 Pkts,1524188579692
6.94 GB,125.55 MB,1,221 Pkts,23 Pkts,1524188579692
6.94 GB,125.55 MB,1,221 Pkts,23 Pkts,1524188579692
6.94 GB,125.55 MB,1,221 Pkts,23 Pkts,1524188579692
6.94 GB,125.55 MB,1,221 Pkts,23 Pkts,1524188579692
6.94 GB,125.55 MB,1,221 Pkts,23 Pkts,1524188579692
6.94 GB,125.55 MB,1,221 Pkts,23 Pkts,1524188579692
6.95 GB,125.65 MB,1,221 Pkts,23 Pkts,1524188579692
6.95 GB,125.65 MB,1,221 Pkts,23 Pkts,1524188579692
6.95 GB,125.65 MB,1,221 Pkts,23 Pkts,1524188579692
6.95 GB,125.65 MB,1,221 Pkts,23 Pkts,1524188579692
6.95 GB,125.65 MB,1,221 Pkts,23 Pkts,1524188579692
6.95 GB,125.65 MB,1,221 Pkts,23 Pkts,1524188579692
6.95 GB,125.74 MB,1,221 Pkts,23 Pkts,1524188579692
6.95 GB,125.74 MB,1,221 Pkts,23 Pkts,1524188579692
6.95 GB,125.74 MB,1,221 Pkts,23 Pkts,1524188579692
6.96 GB,125.85 MB,1,221 Pkts,23 Pkts,1524188579692
6.96 GB,125.85 MB,1,221 Pkts,23 Pkts,1524188579692
6.96 GB,125.85 MB,1,221 Pkts,23 Pkts,1524188579692
6.96 GB,125.85 MB,1,232 Pkts,23 Pkts,1524188579692
6.96 GB,125.85 MB,1,232 Pkts,23 Pkts,1524188579692
6.96 GB,125.85 MB,1,232 Pkts,23 Pkts,1524188579692
6.96 GB,125.91 MB,1,238 Pkts,23 Pkts,1524188579692
6.96 GB,125.91 MB,1,238 Pkts,23 Pkts,1524188579692
6.96 GB,125.91 MB,1,238 Pkts,23 Pkts,1524188579692
6.96 GB,125.91 MB,1,238 Pkts,23 Pkts,1524188579692
6.96 GB,125.91 MB,1,238 Pkts,23 Pkts,1524188579692
6.96 GB,125.91 MB,1,238 Pkts,23 Pkts,1524188579692
6.97 GB,125.98 MB,1,238 Pkts,23 Pkts,1524188579692
6.97 GB,125.98 MB,1,238 Pkts,23 Pkts,1524188579692
6.97 GB,125.98 MB,1,238 Pkts,23 Pkts,1524188579692
6.97 GB,126.07 MB,1,238 Pkts,23 Pkts,1524188579692
6.97 GB,126.07 MB,1,238 Pkts,23 Pkts,1524188579692
6.97 GB,126.07 MB,1,238 Pkts,23 Pkts,1524188579692
6.97 GB,126.07 MB,1,238 Pkts,23 Pkts,1524188579692
6.97 GB,126.07 MB,1,238 Pkts,23 Pkts,1524188579692
6.97 GB,126.07 MB,1,238 Pkts,23 Pkts,1524188579692
6.98 GB,126.17 MB,1,239 Pkts,23 Pkts,1524188579692
6.98 GB,126.17 MB,1,239 Pkts,23 Pkts,1524188579692
6.98 GB,126.17 MB,1,239 Pkts,23 Pkts,1524188579692
6.98 GB,126.17 MB,1,239 Pkts,23 Pkts,1524188579692
6.98 GB,126.17 MB,1,239 Pkts,23 Pkts,1524188579692
6.98 GB,126.17 MB,1,239 Pkts,23 Pkts,1524188579692
6.98 GB,126.27 MB,1,239 Pkts,23 Pkts,1524188579692
6.98 GB,126.27 MB,1,239 Pkts,23 Pkts,1524188579692
6.98 GB,126.27 MB,1,239 Pkts,23 Pkts,1524188579692
6.99 GB,126.36 MB,1,239 Pkts,23 Pkts,1524188579692
6.99 GB,126.36 MB,1,239 Pkts,23 Pkts,1524188579692
6.99 GB,126.36 MB,1,239 Pkts,23 Pkts,1524188579692
6.99 GB,126.36 MB,1,239 Pkts,23 Pkts,1524188579692
6.99 GB,126.36 MB,1,239 Pkts,23 Pkts,1524188579692
6.99 GB,126.36 MB,1,239 Pkts,23 Pkts,1524188579692
6.99 GB,126.46 MB,1,240 Pkts,23 Pkts,1524188579692
6.99 GB,126.46 MB,1,240 Pkts,23 Pkts,1524188579692
6.99 GB,126.46 MB,1,240 Pkts,23 Pkts,1524188579692
7.00 GB,126.54 MB,1,240 Pkts,23 Pkts,1524188579692
7.00 GB,126.54 MB,1,240 Pkts,23 Pkts,1524188579692
7.00 GB,126.54 MB,1,240 Pkts,23 Pkts,1524188579692
7.00 GB,126.54 MB,1,240 Pkts,23 Pkts,1524188579692
7.00 GB,126.54 MB,1,240 Pkts,23 Pkts,1524188579692
7.00 GB,126.54 MB,1,240 Pkts,23 Pkts,1524188579692
7.00 GB,126.64 MB,1,240 Pkts,23 Pkts,1524188579692
7.00 GB,126.64 MB,1,240 Pkts,23 Pkts,1524188579692
7.00 GB,126.64 MB,1,240 Pkts,23 Pkts,1524188579692
7.00 GB,126.64 MB,1,240 Pkts,23 Pkts,1524188579692
7.00 GB,126.64 MB,1,240 Pkts,23 Pkts,1524188579692
7.00 GB,126.64 MB,1,240 Pkts,23 Pkts,1524188579692
7.01 GB,126.75 MB,1,240 Pkts,23 Pkts,1524188579692
7.01 GB,126.75 MB,1,240 Pkts,23 Pkts,1524188579692
7.01 GB,126.75 MB,1,240 Pkts,23 Pkts,1524188579692
7.01 GB,126.75 MB,1,240 Pkts,23 Pkts,1524188579692
7.01 GB,126.75 MB,1,240 Pkts,23 Pkts,1524188579692
7.01 GB,126.75 MB,1,240 Pkts,23 Pkts,1524188579692
7.02 GB,126.85 MB,1,240 Pkts,23 Pkts,1524188579692
7.02 GB,126.85 MB,1,240 Pkts,23 Pkts,1524188579692
7.02 GB,126.85 MB,1,240 Pkts,23 Pkts,1524188579692
7.02 GB,126.96 MB,1,240 Pkts,23 Pkts,1524188579692
7.02 GB,126.96 MB,1,240 Pkts,23 Pkts,1524188579692
7.02 GB,126.96 MB,1,240 Pkts,23 Pkts,1524188579692
7.02 GB,126.96 MB,1,240 Pkts,23 Pkts,1524188579692
7.02 GB,126.96 MB,1,240 Pkts,23 Pkts,1524188579692
7.02 GB,126.96 MB,1,240 Pkts,23 Pkts,1524188579692
7.03 GB,127.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.03 GB,127.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.03 GB,127.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.03 GB,127.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.03 GB,127.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.03 GB,127.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.04 GB,127.17 MB,1,240 Pkts,23 Pkts,1524188579692
7.04 GB,127.17 MB,1,240 Pkts,23 Pkts,1524188579692
7.04 GB,127.17 MB,1,240 Pkts,23 Pkts,1524188579692
7.04 GB,127.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.04 GB,127.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.04 GB,127.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.04 GB,127.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.04 GB,127.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.04 GB,127.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.05 GB,127.39 MB,1,240 Pkts,23 Pkts,1524188579692
7.05 GB,127.39 MB,1,240 Pkts,23 Pkts,1524188579692
7.05 GB,127.39 MB,1,240 Pkts,23 Pkts,1524188579692
7.05 GB,127.39 MB,1,240 Pkts,23 Pkts,1524188579692
7.05 GB,127.39 MB,1,240 Pkts,23 Pkts,1524188579692
7.05 GB,127.39 MB,1,240 Pkts,23 Pkts,1524188579692
7.05 GB,127.50 MB,1,240 Pkts,23 Pkts,1524188579692
7.05 GB,127.50 MB,1,240 Pkts,23 Pkts,1524188579692
7.05 GB,127.50 MB,1,240 Pkts,23 Pkts,1524188579692
7.06 GB,127.61 MB,1,240 Pkts,23 Pkts,1524188579692
7.06 GB,127.61 MB,1,240 Pkts,23 Pkts,1524188579692
7.06 GB,127.61 MB,1,240 Pkts,23 Pkts,1524188579692
7.06 GB,127.61 MB,1,240 Pkts,23 Pkts,1524188579692
7.06 GB,127.61 MB,1,240 Pkts,23 Pkts,1524188579692
7.06 GB,127.61 MB,1,240 Pkts,23 Pkts,1524188579692
7.07 GB,127.72 MB,1,240 Pkts,23 Pkts,1524188579692
7.07 GB,127.72 MB,1,240 Pkts,23 Pkts,1524188579692
7.07 GB,127.72 MB,1,240 Pkts,23 Pkts,1524188579692
7.07 GB,127.72 MB,1,240 Pkts,23 Pkts,1524188579692
7.07 GB,127.72 MB,1,240 Pkts,23 Pkts,1524188579692
7.07 GB,127.72 MB,1,240 Pkts,23 Pkts,1524188579692
7.07 GB,127.83 MB,1,240 Pkts,23 Pkts,1524188579692
7.07 GB,127.83 MB,1,240 Pkts,23 Pkts,1524188579692
7.07 GB,127.83 MB,1,240 Pkts,23 Pkts,1524188579692
7.08 GB,127.94 MB,1,240 Pkts,23 Pkts,1524188579692
7.08 GB,127.94 MB,1,240 Pkts,23 Pkts,1524188579692
7.08 GB,127.94 MB,1,240 Pkts,23 Pkts,1524188579692
7.08 GB,127.94 MB,1,240 Pkts,23 Pkts,1524188579692
7.08 GB,127.94 MB,1,240 Pkts,23 Pkts,1524188579692
7.08 GB,127.94 MB,1,240 Pkts,23 Pkts,1524188579692
7.08 GB,128.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.08 GB,128.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.08 GB,128.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.08 GB,128.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.08 GB,128.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.08 GB,128.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.09 GB,128.17 MB,1,240 Pkts,23 Pkts,1524188579692
7.09 GB,128.17 MB,1,240 Pkts,23 Pkts,1524188579692
7.09 GB,128.17 MB,1,240 Pkts,23 Pkts,1524188579692
7.10 GB,128.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.10 GB,128.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.10 GB,128.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.10 GB,128.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.10 GB,128.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.10 GB,128.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.10 GB,128.40 MB,1,240 Pkts,23 Pkts,1524188579692
7.10 GB,128.40 MB,1,240 Pkts,23 Pkts,1524188579692
7.10 GB,128.40 MB,1,240 Pkts,23 Pkts,1524188579692
7.10 GB,128.40 MB,1,240 Pkts,23 Pkts,1524188579692
7.10 GB,128.40 MB,1,240 Pkts,23 Pkts,1524188579692
7.10 GB,128.40 MB,1,240 Pkts,23 Pkts,1524188579692
7.11 GB,128.51 MB,1,240 Pkts,23 Pkts,1524188579692
7.11 GB,128.51 MB,1,240 Pkts,23 Pkts,1524188579692
7.11 GB,128.51 MB,1,240 Pkts,23 Pkts,1524188579692
7.12 GB,128.62 MB,1,240 Pkts,23 Pkts,1524188579692
7.12 GB,128.62 MB,1,240 Pkts,23 Pkts,1524188579692
7.12 GB,128.62 MB,1,240 Pkts,23 Pkts,1524188579692
7.12 GB,128.62 MB,1,240 Pkts,23 Pkts,1524188579692
7.12 GB,128.62 MB,1,240 Pkts,23 Pkts,1524188579692
7.12 GB,128.62 MB,1,240 Pkts,23 Pkts,1524188579692
7.12 GB,128.73 MB,1,240 Pkts,23 Pkts,1524188579692
7.12 GB,128.73 MB,1,240 Pkts,23 Pkts,1524188579692
7.12 GB,128.73 MB,1,240 Pkts,23 Pkts,1524188579692
7.12 GB,128.73 MB,1,240 Pkts,23 Pkts,1524188579692
7.12 GB,128.73 MB,1,240 Pkts,23 Pkts,1524188579692
7.12 GB,128.73 MB,1,240 Pkts,23 Pkts,1524188579692
7.13 GB,128.83 MB,1,240 Pkts,23 Pkts,1524188579692
7.13 GB,128.83 MB,1,240 Pkts,23 Pkts,1524188579692
7.13 GB,128.83 MB,1,240 Pkts,23 Pkts,1524188579692
7.13 GB,128.94 MB,1,240 Pkts,23 Pkts,1524188579692
7.13 GB,128.94 MB,1,240 Pkts,23 Pkts,1524188579692
7.13 GB,128.94 MB,1,240 Pkts,23 Pkts,1524188579692
7.13 GB,128.94 MB,1,240 Pkts,23 Pkts,1524188579692
7.13 GB,128.94 MB,1,240 Pkts,23 Pkts,1524188579692
7.13 GB,128.94 MB,1,240 Pkts,23 Pkts,1524188579692
7.14 GB,129.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.14 GB,129.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.14 GB,129.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.14 GB,129.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.14 GB,129.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.14 GB,129.06 MB,1,240 Pkts,23 Pkts,1524188579692
7.15 GB,129.18 MB,1,240 Pkts,23 Pkts,1524188579692
7.15 GB,129.18 MB,1,240 Pkts,23 Pkts,1524188579692
7.15 GB,129.18 MB,1,240 Pkts,23 Pkts,1524188579692
7.15 GB,129.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.15 GB,129.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.15 GB,129.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.15 GB,129.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.15 GB,129.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.15 GB,129.28 MB,1,240 Pkts,23 Pkts,1524188579692
7.16 GB,129.39 MB,1,240 Pkts,23 Pkts,1524188579692
7.16 GB,129.39 MB,1,240 Pkts,23 Pkts,1524188579692
7.16 GB,129.39 MB,1,240 Pkts,23 Pkts,1524188579692
7.16 GB,129.39 MB,1,241 Pkts,23 Pkts,1524188579692
7.16 GB,129.39 MB,1,241 Pkts,23 Pkts,1524188579692
7.16 GB,129.39 MB,1,241 Pkts,23 Pkts,1524188579692
7.16 GB,129.50 MB,1,241 Pkts,23 Pkts,1524188579692
7.16 GB,129.50 MB,1,241 Pkts,23 Pkts,1524188579692
7.16 GB,129.50 MB,1,241 Pkts,23 Pkts,1524188579692
7.17 GB,129.61 MB,1,241 Pkts,23 Pkts,1524188579692
7.17 GB,129.61 MB,1,241 Pkts,23 Pkts,1524188579692
7.17 GB,129.61 MB,1,241 Pkts,23 Pkts,1524188579692
7.17 GB,129.61 MB,1,241 Pkts,23 Pkts,1524188579692
7.17 GB,129.61 MB,1,241 Pkts,23 Pkts,1524188579692
7.17 GB,129.61 MB,1,241 Pkts,23 Pkts,1524188579692
7.17 GB,129.72 MB,1,241 Pkts,23 Pkts,1524188579692
7.17 GB,129.72 MB,1,241 Pkts,23 Pkts,1524188579692
7.17 GB,129.72 MB,1,241 Pkts,23 Pkts,1524188579692
7.17 GB,129.72 MB,1,241 Pkts,23 Pkts,1524188579692
7.17 GB,129.72 MB,1,241 Pkts,23 Pkts,1524188579692
7.17 GB,129.72 MB,1,241 Pkts,23 Pkts,1524188579692
7.18 GB,129.83 MB,1,241 Pkts,23 Pkts,1524188579692
7.18 GB,129.83 MB,1,241 Pkts,23 Pkts,1524188579692
7.18 GB,129.83 MB,1,241 Pkts,23 Pkts,1524188579692
7.19 GB,129.94 MB,1,241 Pkts,23 Pkts,1524188579692
7.19 GB,129.94 MB,1,241 Pkts,23 Pkts,1524188579692
7.19 GB,129.94 MB,1,241 Pkts,23 Pkts,1524188579692
7.19 GB,129.94 MB,1,241 Pkts,23 Pkts,1524188579692
7.19 GB,129.94 MB,1,241 Pkts,23 Pkts,1524188579692
7.19 GB,129.94 MB,1,241 Pkts,23 Pkts,1524188579692
7.19 GB,130.04 MB,1,241 Pkts,23 Pkts,1524188579692
7.19 GB,130.04 MB,1,241 Pkts,23 Pkts,1524188579692
7.19 GB,130.04 MB,1,241 Pkts,23 Pkts,1524188579692
7.19 GB,130.04 MB,1,241 Pkts,23 Pkts,1524188579692
7.19 GB,130.04 MB,1,241 Pkts,23 Pkts,1524188579692
7.19 GB,130.04 MB,1,241 Pkts,23 Pkts,1524188579692
7.20 GB,130.13 MB,1,241 Pkts,23 Pkts,1524188579692
7.20 GB,130.13 MB,1,241 Pkts,23 Pkts,1524188579692
7.20 GB,130.13 MB,1,241 Pkts,23 Pkts,1524188579692
7.20 GB,130.23 MB,1,241 Pkts,23 Pkts,1524188579692
7.20 GB,130.23 MB,1,241 Pkts,23 Pkts,1524188579692
7.20 GB,130.23 MB,1,241 Pkts,23 Pkts,1524188579692
7.20 GB,130.23 MB,1,241 Pkts,23 Pkts,1524188579692
7.20 GB,130.23 MB,1,241 Pkts,23 Pkts,1524188579692
7.20 GB,130.23 MB,1,241 Pkts,23 Pkts,1524188579692
7.21 GB,130.34 MB,1,241 Pkts,23 Pkts,1524188579692
7.21 GB,130.34 MB,1,241 Pkts,23 Pkts,1524188579692
7.21 GB,130.34 MB,1,241 Pkts,23 Pkts,1524188579692
7.21 GB,130.34 MB,1,241 Pkts,23 Pkts,1524188579692
7.21 GB,130.34 MB,1,241 Pkts,23 Pkts,1524188579692
7.21 GB,130.34 MB,1,241 Pkts,23 Pkts,1524188579692
7.22 GB,130.46 MB,1,241 Pkts,23 Pkts,1524188579692
7.22 GB,130.46 MB,1,241 Pkts,23 Pkts,1524188579692
7.22 GB,130.46 MB,1,241 Pkts,23 Pkts,1524188579692
7.22 GB,130.57 MB,1,241 Pkts,23 Pkts,1524188579692
7.22 GB,130.57 MB,1,241 Pkts,23 Pkts,1524188579692
7.22 GB,130.57 MB,1,241 Pkts,23 Pkts,1524188579692
